Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status,Status_New,Course_33,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Gender_0,Gender_1,Daytime_evening_attendance_0,Daytime_evening_attendance_1
122.8,0,0,1,0,23,10.0,10.0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
118.0,0,0,1,0,24,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
134.0,0,0,1,0,21,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
129.8,0,0,1,0,18,12.242857142857144,12.242857142857144,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
152.0,0,0,1,0,27,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
122.8,0,0,1,0,18,12.93375,12.93375,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
150.0,0,0,1,0,35,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
131.8,0,0,1,0,18,12.571428571428571,14.428571428571429,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
105.9,0,0,1,0,35,11.816666666666668,11.333333333333334,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
132.1,0,0,1,0,19,13.75,14.333333333333334,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
127.4,0,0,1,0,20,11.166666666666666,11.333333333333334,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
129.5,0,0,1,0,18,12.324285714285711,12.324285714285711,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
126.7,0,1,1,0,21,12.166666666666666,11.714285714285714,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
116.5,0,0,1,1,18,11.142857142857142,11.25,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
119.1,0,0,1,0,18,11.0,10.75,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
126.5,0,0,1,0,18,12.914285714285713,12.914285714285713,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
149.8,0,0,1,1,18,13.833333333333334,14.166666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
115.1,0,0,1,0,19,13.857142857142858,13.4,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
124.5,0,0,1,1,36,13.714285714285714,12.8,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
128.3,0,0,1,1,18,12.642857142857142,12.642857142857142,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
136.0,0,0,1,1,18,12.916666666666666,12.916666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
140.0,0,0,1,1,20,15.625,15.857142857142858,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
126.3,0,0,1,1,26,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
126.9,0,0,1,0,21,11.714285714285714,12.0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
145.0,0,0,1,0,25,12.125,13.3125,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
115.8,0,0,1,1,19,11.6,11.6,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
100.0,0,0,1,0,24,10.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
102.5,0,0,1,1,27,10.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
131.5,0,0,1,0,21,0.0,13.5,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
147.0,0,0,1,1,18,13.0,12.333333333333334,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
122.5,1,0,1,1,19,13.333333333333334,14.5,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
117.5,0,0,1,0,18,11.25,12.5,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
150.0,0,0,1,1,19,13.85,12.19285714285714,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
127.5,0,0,1,1,19,13.741666666666667,14.9125,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
140.0,0,0,1,0,33,15.333333333333334,15.8,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
130.0,0,0,1,0,45,11.0,13.8,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
133.3,0,0,1,1,20,12.0,12.857142857142858,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
97.0,0,0,1,0,28,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
112.0,0,0,1,1,19,11.571428571428571,11.571428571428571,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
123.6,0,0,1,0,18,12.857142857142858,12.666666666666666,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
130.5,0,0,1,0,38,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
133.3,0,0,1,0,19,13.0,13.2,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
132.1,0,0,1,1,21,11.0,12.0,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
100.0,0,0,1,0,21,12.0,15.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
140.4,0,0,1,1,22,12.6,13.0,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
141.7,0,0,1,1,18,13.4,13.166666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
119.7,1,0,1,1,18,11.333333333333334,11.571428571428571,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
122.5,0,0,0,0,25,13.5,14.25,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
140.0,0,1,0,0,24,11.75,10.333333333333334,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
119.4,0,0,1,0,19,12.471428571428572,11.4625,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
155.0,0,0,1,0,24,12.909090909090908,13.555555555555555,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
119.1,0,0,1,1,20,11.6,13.6,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
122.7,0,0,0,0,25,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
117.9,0,0,1,1,20,12.9,12.363636363636363,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
130.0,0,0,1,0,23,13.22,13.22,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
120.0,0,0,1,1,19,13.151428571428571,13.151428571428571,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
130.0,0,1,0,0,29,12.75,11.333333333333334,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
116.8,0,0,1,0,21,11.333333333333334,12.25,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
123.4,0,0,1,1,18,13.25,14.142857142857142,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
125.4,0,0,1,0,19,12.4,12.4,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
127.2,0,0,1,1,18,15.0,12.833333333333334,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
103.4,0,0,1,0,19,14.4,13.0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
123.2,0,0,1,0,18,11.0,0.0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
124.1,0,0,1,0,18,12.4,10.8,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
99.5,0,1,0,1,37,16.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
124.9,0,0,1,0,29,13.571428571428571,12.333333333333334,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
110.8,0,0,1,0,18,11.833333333333334,12.5,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
118.9,0,0,1,1,19,11.666666666666666,12.666666666666666,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
118.8,0,1,0,0,22,11.833333333333334,13.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
137.0,0,0,1,1,20,11.166666666666666,10.6,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
100.0,0,0,1,0,34,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
120.0,0,1,0,0,30,11.75,12.166666666666666,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
122.8,0,0,1,0,18,14.0,14.0,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
121.6,0,0,1,0,18,12.833333333333334,12.0,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
149.2,0,0,1,0,18,12.25,11.666666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
140.0,0,0,1,0,18,14.828571428571427,14.828571428571427,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
133.4,0,0,1,1,19,11.4,12.8,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
126.2,0,0,1,1,19,13.0,12.5,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
127.8,0,0,1,1,18,13.671428571428573,13.671428571428573,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
150.0,0,0,1,1,21,12.666666666666666,12.8,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
113.7,0,0,0,0,20,10.0,13.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
